"Movie","Playdate","Playtime","Play_month","Weekdays","Rep_Nationality","Grade","Rep_production","Rep_distributor","Rep_genre","Rep_director","Rep_actor1","Rep_actor2","Rep_actor3","Rep_actor4","Rep_actor5","Critic_star","Naver_star_before_play","Naver_participants_before_play","Naver_expect_index_wannasee","Naver_expect_index_notreally","Watcha_star","Watcha_participants","Watcha_expect_index_wannasee","Watcha_comments","Week1_playdays","Week1_holiday","Week1_sales","Week1_sales_share","Week1_audience","Week1_screen","Week1_screening","Week2_isplay","Week2_holiday","Week2_sales","Week2_sales_share","Week2_audience","Week2_screen","Week2_screening","Week3_holiday","Week4_holiday","Week2_Cum_audience","Week3_Cum_audience","Week4_Cum_audience","Week5_Cum_audience"
"극장판 프랭키와 친구들: 생명의 나무","2016-04-13",72,4,"수요일","한국","전체관람가","프랭키영화문화산업전문(주)","예지림엔터테인먼트","애니메이션","박정오","박정오","이소은",NA,NA,NA,NA,10,186,416,22,2.2,15,13,0,8,3,217444900,0.014,28153,506,1671,1,2,86819300,0.005,11643,151,660,2,4,39796,45102,45433,45788
"바다의 뚜껑","2016-09-29",84,9,"목요일","일본/중국","전체관람가",NA,"(주)영화사 안다미로","드라마","토요시마 케이스케","키쿠치 아키코","미네 아즈사",NA,NA,NA,6,7,6,244,12,2.6,627,723,84,7,3,9794900,0,1245,20,160,1,2,2900700,0,403,13,73,2,2,1648,1748,1789,1789
"개구리왕국","2015-11-12",78,11,"목요일","일본/중국","전체관람가",NA,"예지림엔터테인먼트","애니메이션","넬슨 신",NA,NA,NA,NA,NA,5,9,105,139,21,2.5,14,32,4,7,2,191985500,0.007,27418,227,1223,1,2,109405000,0.003,16018,127,498,2,2,43436,47948,51213,52479
"허니문","2015-07-23",87,7,"목요일","미국/캐나다/호주","15세이상관람가",NA,"와이드 릴리즈(주)","공포(호러)","리 자니악","로즈 레슬리","해리 트레더웨이",NA,NA,NA,NA,NA,NA,NA,NA,2.3,653,287,78,7,2,9996000,0,1774,20,49,0,2,0,0,0,0,0,2,2,1774,1774,1774,1774
"망원동 인공위성","2015-02-05",108,2,"목요일","한국","12세이상관람가","플레인 픽처스","(주)시네마달","다큐멘터리","김형주","송호준","조성윤","송호준","유지선","홍성훈",7,9,21,183,33,3.4,866,980,108,7,2,6188900,0,792,21,186,1,3,2306000,0,314,14,86,4,2,1106,1526,1661,1764
"레트리뷰션 : 응징의 날","2016-03-30",102,3,"수요일","기타","15세이상관람가",NA,"노바엔터테인먼트","스릴러","다니 델 라 토레","루이스 토사","하비에르 구티에레즈","고야 톨레도",NA,NA,6,8,13,105,25,2.6,421,99,43,8,2,9763500,0.001,1476,55,279,1,3,1490000,0,272,8,39,2,2,1748,1754,1754,1754
"프레셔스 카고: 프로 범죄단","2016-09-01",87,9,"목요일","미국/캐나다/호주","15세이상관람가",NA,"(주)드림팩트엔터테인먼트","범죄","막스 아담스","마크-폴 고셀라","브루스 윌리스","클레어 폴라니","존 브라더튼","다니엘 베른하르트",NA,7,12,45,4,2.3,269,42,30,7,2,9983000,0.001,1691,50,80,1,3,157000,0,35,5,35,4,2,1726,1745,1745,1745
"시선 사이","2016-06-09",95,6,"목요일","한국","12세이상관람가","국가인권위원회","(주)영화사 진진","드라마","최익환","정예녹","김동완","오광록","박주희","서영화",6,8,5,358,22,2.9,376,437,57,7,2,9389700,0,1179,28,258,1,2,3002500,0,438,15,103,2,2,1617,1713,1728,1737
"모놀리스","2017-04-20",84,4,"목요일","기타","12세이상관람가",NA,"이언픽쳐스","드라마","이반 실베스트리니","카트리나 보우든",NA,NA,NA,NA,5,6,35,470,70,2.1,571,364,104,7,2,12706600,0.001,1639,62,494,1,3,361000,0,55,5,35,4,2,1694,1731,1732,1732
"당신의 세상은 지금 몇 시?","2015-11-19",101,11,"목요일","독일/영국/프랑스","12세이상관람가",NA,"알토미디어(주)","드라마","사피 야즈다니안","레일라 하타미","알리 모사파",NA,NA,NA,6,9,5,137,21,3.1,302,1138,53,7,2,7081600,0,936,9,63,1,2,3134600,0,424,8,44,2,2,1360,1567,1702,1714
"드롭박스","2016-05-19",79,5,"목요일","한국","전체관람가","Arbella Studio","(사)필레마","다큐멘터리","브라이언 아이비",NA,NA,NA,NA,NA,8,9,16,486,25,3.7,112,210,25,7,2,5844000,0,763,17,149,1,2,4030600,0,524,11,73,3,2,1287,1489,1621,1711
"개에게 처음 이름을 지어준 날","2017-04-06",107,4,"목요일","일본/중국","전체관람가",NA,"(주)퍼스트런","드라마","야마다 아카네","코바야시 사토미","카미카와 타카야",NA,NA,NA,6,10,14,111,13,3.4,130,329,30,7,2,10771500,0.001,1443,53,436,1,2,1114500,0,162,8,44,2,3,1605,1616,1644,1648
"아메리칸 패스토럴","2017-05-25",108,5,"목요일","미국/캐나다/호주","15세이상관람가",NA,"(주)드림팩트엔터테인먼트","가족","이완 맥그리거","이완 맥그리거","제니퍼 코넬리","다코타 패닝",NA,NA,6,10,120,359,22,3,237,457,49,7,2,9075400,0,1245,24,189,1,3,1739500,0,242,10,63,2,2,1487,1626,1642,1645
"호비와 동화나라 대모험","2016-12-08",61,12,"목요일","일본/중국","전체관람가",NA,"(주)머스트씨무비릴리징컴퍼니","애니메이션","히라바야시 이사무",NA,NA,NA,NA,NA,NA,10,156,330,24,2.9,13,7,2,7,2,68471500,0.002,9762,81,611,1,2,26028500,0.001,3694,58,228,2,3,13456,14870,14955,14993
"굿바이 버클리","2016-03-10",103,3,"목요일","미국/캐나다/호주","15세이상관람가",NA,"(주)영화사 진진","드라마","다니엘 엘그란트","펜 바드글리","벤 로젠필드","이모겐 푸츠","윌리엄 새들러",NA,6,9,36,220,13,2.8,294,662,42,7,2,7874000,0,1037,16,142,1,2,1923700,0,279,7,43,2,2,1316,1407,1426,1528
"컴, 투게더","2017-05-11",122,5,"목요일","한국","15세이상관람가","비아신 픽처스","스토리 너머","드라마","신동일","이혜은","임형국","채빈",NA,NA,7,9,20,150,17,2.7,289,112,67,7,2,4428200,0,612,16,141,1,2,5027900,0,639,16,107,2,3,1251,1416,1502,1513
"드래곤 포스 극장판","2016-11-17",89,11,"목요일","미국/캐나다/호주","전체관람가",NA,"와이드 릴리즈(주)","애니메이션","토미 왕","세키 토모카즈",NA,NA,NA,NA,3,8,9,43,18,2.1,11,8,0,7,2,33143000,0.001,4180,144,549,1,2,2458700,0,403,10,28,2,2,4583,4760,4781,4781
"위시 아이 워즈 히어","2015-09-10",120,9,"목요일","미국/캐나다/호주","15세이상관람가",NA,"(주)영화사 안다미로","코미디","잭 브라프","잭 브라프","케이트 허드슨","조이 킹","피어스 가뇽","조시 게드",5,9,10,201,18,3.4,536,1350,55,7,2,10043500,0,1292,32,264,1,2,638000,0,90,5,21,4,2,1382,1479,1491,1504
"불안한 외출","2015-12-10",90,12,"목요일","한국","15세이상관람가","다큐창작소","홀리가든","다큐멘터리","김철민",NA,NA,NA,NA,NA,6,3,345,418,997,3.3,69,42,10,7,2,4752600,0,691,7,40,1,2,3304000,0,555,7,29,3,3,1246,1435,1457,1471
"우주의 크리스마스","2016-10-13",167,10,"목요일","한국","15세이상관람가","뿌리깊은 나무들 주식회사","(주)인디플러그","판타지","김경형","김지수","허이재","윤소미","심은진","조덕희",NA,9,17,258,48,2.6,300,536,55,7,2,9090000,0,1203,50,334,1,2,1274500,0,183,11,55,2,2,1386,1443,1460,1469
"리틀 폭스","2016-06-23",82,6,"목요일","일본/중국","전체관람가",NA,"예지림엔터테인먼트","애니메이션","갈수영","이지현","김연우","박상훈","윤세웅","이현",NA,9,73,163,37,2.5,10,46,2,7,2,95523000,0.003,12888,150,827,1,2,18648500,0.001,2609,27,98,2,2,15497,15546,15708,15710
"아프리칸 닥터","2016-11-03",93,11,"목요일","독일/영국/프랑스","12세이상관람가",NA,"M&M 인터내셔널","코미디","줄리앙 람발디","마크 진가","아이사 마이가","조나단 랑베르","루퍼스",NA,6,10,16,116,5,3.5,230,581,27,7,2,5853900,0,841,12,100,1,2,1616600,0,247,6,32,2,2,1088,1226,1345,1419
"토마스와 친구들: 용감한 기관차와 괴물소동","2016-10-13",60,10,"목요일","독일/영국/프랑스","전체관람가",NA,"와이드 릴리즈(주)","애니메이션","롭 실베스트리",NA,NA,NA,NA,NA,NA,9,13,227,34,3,9,5,0,7,2,130842200,0.004,17950,291,1635,1,2,37183500,0.001,5303,119,416,2,2,23253,25528,26090,26298
"부니베어: 브램블의 신비한 모험","2017-05-18",96,5,"목요일","일본/중국","전체관람가",NA,"예지림엔터테인먼트","애니메이션","정량","박상훈","홍진욱","윤세웅","임채헌",NA,4,10,74,128,20,2.7,9,9,2,7,2,45003000,0.002,6476,170,683,1,2,10467500,0,1792,41,135,3,2,8268,8679,9093,9130
"바후발리 : 더 비기닝","2016-11-10",137,11,"목요일","기타","15세이상관람가",NA,"팔레드시네마(주)","액션","S.S. 라자몰리","프라바스","타만나 바티아","아누쉬카 쉐티","라나 닥구바티","사티 아라즈",6,8,247,627,135,3.2,900,301,140,7,2,9959000,0,1279,31,260,1,2,697500,0,86,3,10,2,2,1365,1365,1365,1365
"블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들","2016-04-14",71,4,"목요일","한국","전체관람가","㈜스토리셋","㈜스토리셋","다큐멘터리","김성권","양동근",NA,NA,NA,NA,2,10,786,3469,135,2.4,16,22,1,7,2,3826000,0,481,7,52,1,2,1980000,0,279,1,6,2,4,760,1103,1258,1353
"막걸스","2015-05-21",103,5,"목요일","한국","15세이상관람가","(주)한국시나리오작가영상제작단","(주)드림팩트엔터테인먼트","코미디","김기영","홍아름","창조","임원희","양택조","김영옥",NA,8,7,176,16,1.9,239,66,31,7,3,6323000,0,811,20,165,1,2,685500,0,86,4,24,2,2,897,900,1058,1353
"신밧드 더 무비","2016-12-01",113,12,"목요일","일본/중국","전체관람가",NA,"와이드 릴리즈(주)","애니메이션","미야시타 신페이",NA,NA,NA,NA,NA,5,7,12,68,25,1.6,8,17,1,7,2,50638200,0.002,6977,158,636,1,2,5598000,0,1150,11,36,2,2,8127,8229,8262,8262
"울보 권투부","2015-10-29",86,10,"목요일","한국","12세이상관람가","exposed Film","㈜인디스토리","다큐멘터리","이일하",NA,NA,NA,NA,NA,6,8,17,191,13,3.4,273,104,46,7,2,2861300,0,449,13,82,1,2,3706800,0,635,9,66,2,2,1084,1247,1308,1324
"범죄의 제국","2015-08-06",98,8,"목요일","미국/캐나다/호주","15세이상관람가",NA,"(주)로드하우스","액션","마이클 알메레이다","에단 호크","에드 해리스","밀라 요보비치","다코타 존슨","안톤 옐친",NA,8,10,77,11,2.2,294,272,44,7,2,4199000,0,839,5,19,1,2,2290000,0,458,3,9,2,2,1297,1297,1297,1297
"백설공주 살인사건","2015-02-12",126,2,"목요일","일본/중국","15세이상관람가",NA,"주식회사 씨네룩스","미스터리","나카무라 요시히로","이노우에 마오","아야노 고",NA,NA,NA,6,9,113,620,218,3.4,7586,4812,481,7,3,7039500,0,918,18,145,1,4,1660000,0,233,6,40,2,2,1151,1204,1234,1283
"꼬마기사 트랭크","2016-06-16",80,6,"목요일","독일/영국/프랑스","전체관람가",NA,"(주)디스테이션","애니메이션","안소니 파워",NA,NA,NA,NA,NA,6,7,6,47,14,3.3,8,63,0,7,2,52073700,0.002,7044,174,724,1,2,2086500,0,359,3,8,2,2,7403,7743,7750,7750
"호야와 토리: 드래곤 숲의 비밀","2015-06-04",53,6,"목요일","일본/중국","전체관람가",NA,"(주)팝엔터테인먼트","애니메이션","하타 마사미",NA,NA,NA,NA,NA,NA,10,7,39,16,2.9,8,10,1,7,2,35199200,0.002,5066,198,1036,1,2,3025000,0,510,26,85,2,2,5576,5786,5891,5927
"불곰영웅 밤세: 도둑들의 도시","2017-04-06",65,4,"목요일","기타","전체관람가",NA,"(주)일레븐엔터테인먼트","애니메이션","크리스티앙 릴테니우스",NA,NA,NA,NA,NA,8,10,25,54,10,2.9,8,2,3,7,2,6195000,0,786,46,158,1,2,385000,0,53,3,19,2,3,839,855,860,860
"400번의 구타","2016-04-13",98,4,"수요일","독일/영국/프랑스","15세이상관람가",NA,"㈜영화사 백두대간","드라마","프랑수아 트뤼포","장 피에르 레오","클레르 모리에",NA,NA,NA,8,8,123,96,19,3.8,11237,8390,369,8,3,3705200,0,748,13,63,1,2,1627600,0,215,6,39,2,4,963,1085,1212,1260
"소년 파르티잔","2016-03-10",98,3,"목요일","미국/캐나다/호주","15세이상관람가",NA,"찬란","드라마","아리엘 클레이만","뱅상 카셀","제레미 샤브리엘",NA,NA,NA,6,9,10,304,14,3.7,1307,4691,147,7,2,6065800,0,810,20,157,1,2,2027700,0,293,12,62,2,2,1103,1205,1239,1251
"파워배틀 와치카 미니카 배틀리그: 불꽃의 질주","2016-08-17",73,8,"수요일","한국","전체관람가","(주)삼지애니메이션","(주)삼지애니메이션","애니메이션","이영준","엄상현","전태열","정혜원","정영웅","신용우",NA,8,23,416,62,2.5,7,13,2,8,2,187714600,0.005,24486,250,1173,1,2,64653320,0.002,8321,86,370,2,3,32807,34524,34761,34917
"호두까기 인형: 장난감 왕국 대모험","2016-12-15",80,12,"목요일","기타","전체관람가",NA,"THE 픽쳐스","애니메이션","에두와르도 슐츠",NA,NA,NA,NA,NA,NA,10,48,189,31,2.6,7,10,2,7,2,73812800,0.002,10128,96,491,1,2,7723600,0,1316,8,31,3,2,11444,11544,11832,12148
"명령불복종 교사","2015-05-14",96,5,"목요일","한국","전체관람가","두물머리픽쳐스","(주)인디플러그","다큐멘터리","서동일","최혜원","정재호","김경희","오정희","김윤주",6,8,10,118,15,3.4,81,36,16,7,2,3855000,0,543,10,54,1,3,2557000,0,426,7,39,2,2,969,1056,1213,1218
"가름워즈: 마지막 예언자","2015-12-03",92,12,"목요일","일본/중국","12세이상관람가",NA,"(주)박수엔터테인먼트","액션","오시이 마모루","랜스 헨릭슨","케빈 두런드","멜라니 생피에르","섬머 H. 하웰",NA,5,6,24,65,39,1.7,205,88,43,7,2,6882500,0,950,28,230,1,2,449000,0,78,5,11,2,3,1028,1033,1179,1179
"미라클 여행기","2015-01-15",84,1,"목요일","한국","전체관람가","미라클필름","미라클필름","다큐멘터리","허철","최미라","김영민","김정민",NA,NA,5,9,26,139,16,2.9,202,116,26,7,2,3780000,0,499,12,113,1,2,1808500,0,261,8,54,2,2,760,900,982,1166
"모두의 천사 가디","2015-05-07",100,5,"목요일","기타","12세이상관람가",NA,"(주)영화사오원","코미디","아민 도라","조르주 카바즈","라라 레인",NA,NA,NA,6,9,25,111,20,3.6,220,25,25,7,2,6207000,0,880,18,147,1,2,1630000,0,245,3,15,3,2,1125,1132,1132,1132
"한밤의 아이들","2015-07-02",146,7,"목요일","독일/영국/프랑스","15세이상관람가",NA,"(주)나이너스엔터테인먼트","드라마","디파 메타","사탸 바바","샤하나 고스와미","라자 카푸르",NA,NA,6,9,11,37,5,3.1,286,379,33,7,2,5606500,0,757,10,76,1,2,1696000,0,262,4,22,2,2,1019,1081,1131,1131
"일본패망하루전","2016-08-11",136,8,"목요일","일본/중국","12세이상관람가",NA,"(주)시네마엔터","드라마","하라다 마사토","야쿠쇼 코지","모토키 마사히로","츠츠미 신이치","마츠자카 토리",NA,4,6,92,308,114,2.3,82,63,21,7,3,7291000,0,929,7,42,1,2,1401000,0,184,5,14,2,2,1113,1115,1115,1115
"산하고인","2016-03-10",126,3,"목요일","일본/중국","12세이상관람가",NA,"(주)에스와이코마드","드라마","지아 장 커","자오 타오","장애가",NA,NA,NA,6,9,11,106,13,3.4,624,521,119,7,2,5473000,0,715,26,168,1,2,1553000,0,206,7,42,2,2,921,1057,1109,1115
"볼쇼이 바빌론","2016-08-25",83,8,"목요일","독일/영국/프랑스","12세이상관람가",NA,"주식회사 쇼미미디어앤트레이딩","다큐멘터리","닉 리드",NA,NA,NA,NA,NA,6,9,56,176,5,2.9,47,75,9,7,2,5817600,0,826,12,81,1,2,722000,0,115,3,10,3,4,941,1017,1085,1092
"쿠미코, 더 트레저 헌터","2016-01-14",104,1,"목요일","미국/캐나다/호주","12세이상관람가",NA,"홀리가든","드라마","데이비드 젤너","키쿠치 린코",NA,NA,NA,NA,7,6,29,134,23,3.1,719,1586,111,7,2,3894200,0,532,12,91,1,2,2361800,0,326,7,47,2,5,858,933,1036,1061
"한강블루스","2016-09-22",86,9,"목요일","한국","12세이상관람가","(주)큰손엔터테인먼트","(주)맑은시네마","드라마","이무영","봉만대","기태영","김정석","김희정","한민희",NA,NA,NA,NA,NA,2.5,189,92,27,7,2,5708100,0,716,18,108,1,3,1395000,0,158,6,25,2,2,874,1036,1057,1057
"JSA 남북공동초등학교","2016-01-21",87,1,"목요일","한국","전체관람가","시네마서울","시네마서울","드라마","한명구","남동하","김미영","박은지","박준철","장영권",NA,NA,NA,NA,NA,0.7,18,111,0,7,2,5262000,0,1049,6,18,0,2,0,0,0,0,0,5,2,1049,1049,1049,1049
"필름시대사랑","2015-10-22",70,10,"목요일","한국","15세이상관람가","률필름","(주)스마일이엔티","드라마","장률","박해일","안성기","문소리","한예리","권혜민",NA,NA,NA,NA,NA,2.7,879,719,156,7,2,4733000,0,628,19,184,1,2,1934000,0,267,10,52,2,2,895,1011,1037,1046
"얼굴도둑","2016-05-19",117,5,"목요일","독일/영국/프랑스","15세이상관람가",NA,"(주)미디어로그","드라마","매튜 델라포테","마티유 카소비츠","마리-조지 크로즈","에릭 카라바카",NA,NA,7,9,7,224,20,3.5,2471,3161,239,7,2,4736000,0,682,5,48,1,2,1222000,0,192,4,20,3,2,874,990,1031,1031
"스포찬 배틀 요괴 대결전","2016-06-23",70,6,"목요일","일본/중국","전체관람가",NA,"(주)머스트씨무비릴리징컴퍼니","애니메이션","쿠보 히로시",NA,NA,NA,NA,NA,5,7,10,41,19,1.6,7,1,1,7,2,4034800,0,545,39,115,0,2,0,0,0,0,0,2,2,545,545,545,545
"피케이: 별에서 온 얼간이 감독판","2015-09-03",129,9,"목요일","기타","15세이상관람가",NA,"(주)와우픽쳐스","코미디","라즈쿠마르 히라니","아미르 칸","아누쉬카 샤르마",NA,NA,NA,NA,NA,NA,NA,NA,3.7,9994,4422,845,7,2,1719000,0,232,2,16,1,2,1511000,0,192,2,11,2,4,424,698,913,1022
"윈드랜드","2015-04-02",81,4,"목요일","기타","전체관람가",NA,"예지림엔터테인먼트","애니메이션","세르지오 맨피오","김경희","탁원정","권문정","박상훈","윤세웅",NA,9,152,187,15,1.8,6,11,0,7,2,146772500,0.006,20423,240,1304,1,2,9830200,0.001,1652,29,114,2,2,22075,22904,23084,23579
"나는 증인이다","2016-09-14",112,9,"수요일","한국","15세이상관람가","(주)문와쳐","(주)문와쳐","미스터리","안상훈","양미","루한",NA,NA,NA,NA,9,25,362,52,2.7,378,170,21,8,5,3304000,0,605,4,28,1,2,1489000,0,317,2,7,3,2,922,956,969,993
"우리친구 피들스틱스","2016-10-13",82,10,"목요일","독일/영국/프랑스","전체관람가",NA,"(주)마노엔터테인먼트","가족","바이트 헬머","벤노 퓨어만","프리치 하벌란트",NA,NA,NA,6,9,27,140,12,3.2,40,205,11,7,2,5510500,0,713,18,109,1,2,1001000,0,146,5,23,2,2,859,870,966,966
"시발, 놈: 인류의 시작","2016-08-18",71,8,"목요일","한국","15세이상관람가","(주)엣나인필름","(주)엣나인필름","코미디","백승기","손이용","김보리","백승기","이지규","장철민",6,7,53,383,156,2.2,482,349,117,7,2,4971400,0,641,10,80,1,2,1191000,0,154,7,37,2,3,795,888,947,951
"아일랜드 - 시간을 훔치는 섬","2015-11-26",105,11,"목요일","한국","15세이상관람가","(주)고앤고필름","(유)조이앤시네마","미스터리","박진성","오지호","문가영","김광희","윤지원","이상백",4,8,14,362,156,2.6,209,164,20,7,2,6451700,0,811,21,226,1,2,919200,0,137,7,40,2,2,948,948,948,948
"오즈의 마법사 2","2017-05-03",87,5,"수요일","기타","전체관람가",NA,"㈜코리아스크린","애니메이션","알버토 마르",NA,NA,NA,NA,NA,5,9,42,472,24,2,6,10,2,8,5,134235700,0.004,17283,269,856,1,2,3296000,0,536,9,42,2,2,17819,17921,18063,18063
"캄포스","2016-05-12",83,5,"목요일","기타","15세이상관람가",NA,"와이드 릴리즈(주)","공포(호러)","알베르토 마리니","조셀린 도나휴","디에고 보네타",NA,NA,NA,6,8,24,188,40,2.8,712,480,102,7,2,7293500,0,918,29,234,0,2,0,0,0,0,0,2,3,918,918,918,918
"1944","2015-12-23",96,12,"수요일","기타","15세이상관람가",NA,"(주)소나무픽쳐스","전쟁","엘모 누가넨","카스파 벨버그","마이켄 슈미트","마르코 레트",NA,NA,NA,8,7,55,3,3.2,607,450,35,8,3,2620000,0,520,6,12,1,3,1800000,0,360,1,6,2,2,880,880,880,880
